"","name","pitcher","throws","IP","year","FA_pct","SL_pct","CT_pct","CB_pct","CH_pct","SF_pct","KN_pct","XX_pct","vFA_sc","vFC_sc","vFS_sc","vFO_sc","vSI_sc","vSL_sc","vCU_sc","vKC_sc","vEP_sc","vCH_sc","vSC_sc","vKN_sc","FA_X_sc","FC_X_sc","FS_X_sc","FO_X_sc","SI_X_sc","SL_X_sc","CU_X_sc","KC_X_sc","EP_X_sc","CH_X_sc","SC_X_sc","KN_X_sc","FA_Z_sc","FC_Z_sc","FS_Z_sc","FO_Z_sc","SI_Z_sc","SL_Z_sc","CU_Z_sc","KC_Z_sc","EP_Z_sc","CH_Z_sc","SC_Z_sc","KN_Z_sc","VAA_CU","VAA_FA","VAA_FF","VAA_SI","VAA_SL","VAA_CH","VAA_CS","VAA_FC","VAA_EP","VAA_PO","VAA_ST","VAA_FS","VAA_KC","VAA_SV","VAA_NA","VAA_FO","VAA_KN","VAA_SC","HAA_CU","HAA_FA","HAA_FF","HAA_SI","HAA_SL","HAA_CH","HAA_CS","HAA_FC","HAA_EP","HAA_PO","HAA_ST","HAA_FS","HAA_KC","HAA_SV","HAA_NA","HAA_FO","HAA_KN","HAA_SC","Pit_plus_CH","Pit_plus_CU","Pit_plus_FA","Pit_plus_SI","Pit_plus_SL","Pit_plus_KC","Pit_plus_FC","Pit_plus_FS","Pit_plus_FO","Pitching_plus","NumberofStuffPitches","plus_stuff_pitches","xwoba","xwoba_r","xwoba_l","K_pct","BB_pct","K_per_9","NameASCII","KsperOut","wFB_per_c","wSL_per_c","wCT_per_c","wCB_per_c","wCH_per_c","wSF_per_c","wKN_per_c","FA_pct_sc","pitch_type_percentage_1_FF","pitch_type_percentage_1_CU","pitch_type_percentage_1_SI","pitch_type_percentage_1_CH","pitch_type_percentage_1_SL","pitch_type_percentage_1_FC","pitch_type_percentage_2_CH","pitch_type_percentage_2_FF","pitch_type_percentage_2_SI","pitch_type_percentage_2_SL","pitch_type_percentage_3_FC","pitch_type_percentage_3_FF","pitch_type_percentage_3_SL","pitch_type_percentage_2_FC","pitch_type_percentage_3_CH","pitch_type_percentage_3_SI","pitch_type_percentage_1_KC","pitch_type_percentage_2_KC","pitch_type_percentage_3_KC","pitch_type_percentage_1_ST","pitch_type_percentage_2_CU","pitch_type_percentage_1_FS","pitch_type_percentage_2_FS","pitch_type_percentage_3_CU","pitch_type_percentage_1_SV","pitch_type_percentage_2_SV","pitch_type_percentage_3_SV","pitch_type_percentage_3_FS","pitch_type_percentage_2_ST","pitch_type_percentage_3_ST","pitch_type_percentage_4_FF","pitch_type_percentage_4_KC","pitch_type_percentage_4_SL","pitch_type_percentage_1_NA","pitch_type_percentage_4_CH","pitch_type_percentage_1_CS","pitch_type_percentage_4_CU","pitch_type_percentage_4_SI","pitch_type_percentage_2_FA","pitch_type_percentage_3_EP","pitch_type_percentage_1_SC","pitch_type_percentage_4_ST","pitch_type_percentage_4_FS","pitch_type_percentage_1_FA","pitch_type_percentage_4_FC","pitch_type_percentage_2_CS","pitch_type_percentage_3_CS","pitch_type_percentage_1_EP","pitch_type_percentage_1_PO","pitch_type_percentage_5_SI","pitch_type_percentage_5_SL","pitch_type_percentage_1_KN","pitch_type_percentage_4_SV","pitch_type_percentage_2_NA","pitch_type_percentage_3_NA","pitch_type_percentage_2_PO","pitch_type_percentage_2_KN","pitch_type_percentage_3_KN","pitch_type_percentage_5_CH","pitch_type_percentage_4_CS","pitch_type_percentage_2_EP","pitch_type_percentage_3_FA","pitch_type_percentage_3_PO","pitch_type_percentage_5_CU","pitch_type_percentage_5_FF","pitch_type_percentage_5_KC","pitch_type_percentage_1_FO","pitch_type_percentage_2_FO","pitch_type_percentage_3_FO","pitch_type_percentage_5_FC","pitch_type_percentage_2_SC","pitch_type_percentage_4_FO","diff_pitch_type_percentage_1_2_diff_CH","diff_pitch_type_percentage_1_2_diff_FF","diff_pitch_type_percentage_1_2_diff_SI","diff_pitch_type_percentage_1_2_diff_SL","diff_pitch_type_percentage_1_2_diff_FC","diff_pitch_type_percentage_1_2_diff_KC","diff_pitch_type_percentage_1_2_diff_CU","diff_pitch_type_percentage_1_2_diff_FS","diff_pitch_type_percentage_1_2_diff_SV","diff_pitch_type_percentage_1_2_diff_ST","diff_pitch_type_percentage_1_2_diff_FA","diff_pitch_type_percentage_1_2_diff_CS","diff_pitch_type_percentage_1_2_diff_NA","diff_pitch_type_percentage_1_2_diff_PO","diff_pitch_type_percentage_1_2_diff_KN","diff_pitch_type_percentage_1_2_diff_EP","diff_pitch_type_percentage_1_2_diff_FO","diff_pitch_type_percentage_1_2_diff_SC","diff_pitch_type_percentage_2_3_diff_FC","diff_pitch_type_percentage_2_3_diff_FF","diff_pitch_type_percentage_2_3_diff_SL","diff_pitch_type_percentage_2_3_diff_CH","diff_pitch_type_percentage_2_3_diff_SI","diff_pitch_type_percentage_2_3_diff_KC","diff_pitch_type_percentage_2_3_diff_CU","diff_pitch_type_percentage_2_3_diff_SV","diff_pitch_type_percentage_2_3_diff_FS","diff_pitch_type_percentage_2_3_diff_ST","diff_pitch_type_percentage_2_3_diff_EP","diff_pitch_type_percentage_2_3_diff_CS","diff_pitch_type_percentage_2_3_diff_NA","diff_pitch_type_percentage_2_3_diff_KN","diff_pitch_type_percentage_2_3_diff_FA","diff_pitch_type_percentage_2_3_diff_PO","diff_pitch_type_percentage_2_3_diff_FO","xwoba_times_faced_1","xwoba_times_faced_2","xwoba_times_faced_3","xwoba_times_faced_4","xwoba_times_faced_5","xwoba_faced_diff_1_2","xwoba_faced_diff_2_3","avg_pitch_number_endurance","avg_rolling_avg_velocity","avg_first_pitch_velocity","X","inning_role","length_role","matchup_role","leverage_role"
"1689","Yency Almonte",622075,"R",35.1,2022,0.4549,0.4785,NA,NA,0.0665,NA,NA,0.0086,95.87037037,NA,NA,NA,95.78670762,83.97309417,NA,NA,NA,89.64839025,NA,NA,-6.492777507,NA,NA,NA,-10.13949392,5.874663896,NA,NA,NA,-10.03999968,NA,NA,7.883333559,NA,NA,NA,4.619366996,2.869865383,NA,NA,NA,2.918709786,NA,NA,NA,NA,-4.93070586759447,-6.08113912859246,NA,-7.04263095744146,NA,NA,NA,NA,-7.35674740440167,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636940220123837,-0.668515141743031,NA,-0.139444262177173,NA,NA,NA,NA,3.72307324785614,NA,NA,NA,NA,NA,NA,NA,90.78709677,NA,96.67222222,98.40063291,114.8686099,NA,NA,NA,NA,105.6058065,1,1,0.270887218045113,0.288606741573034,0.235045454545455,0.2444,0.0741,8.40566794,"Yency Almonte",0.311321034814815,1.935561423,2.317883402,NA,NA,5.428677605,NA,NA,0.1159,0.118195964775224,0,0.318346099969641,0.0751437994137219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488314135841414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751437994137219,-0.118195964775224,-0.318346099969641,0,0,0,0,0,0,-0.488314135841414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262103787878788,NA,NA,NA,NA,NA,NA,NA,NA,NA,1493,"none","short","none","none"
"1690","Collin Wiles",621079,"R",9.2,2022,0.3312,0.0974,0.4156,0.1234,0.0325,NA,NA,NA,91.14583333,86.87343597,NA,NA,90.35555917,79.38666992,76.99473813,NA,NA,85.3,NA,NA,-4.31458346,1.759218693,NA,NA,-9.444814611,4.629333496,6.06894724,NA,NA,-8.390000153,NA,NA,9.770416896,5.198124886,NA,NA,6.579629404,0.101999998,-7.090000353,NA,NA,4.347999954,NA,NA,-10.8116560665099,NA,-4.85064061510776,-6.19908481811443,-8.53056481917455,-7.41760684067878,NA,-6.65479527049604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.70979691647531,NA,1.009362174429,-0.852921364417662,2.96663582255756,-0.518243022690521,NA,2.09189292497885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.2,110.5684211,103.9791667,78.52962963,118.1333333,NA,101.296875,NA,NA,99.43246753,4,4,0.297,0.238620689655172,0.438083333333333,0.2195,0.0488,8.379307589,"Collin Wiles",0.310344725518518,1.569396024,2.171853383,-2.408109419,2.69673153,-10.78209996,NA,NA,0.1558,0.160899897593446,0.0375,0.193881208397337,0.0223790322580645,0.144687660010241,0.440652201740911,0.015625,0.0706845238095238,0.0587797619047619,0.015625,0,0,0,0.200892857142857,0,0,0,0,0,0,0.138392857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00675403225806451,-0.0902153737839222,-0.135101446492575,-0.129062660010241,-0.239759344598054,0,0.100892857142857,0,0,0,0,0,0,0,0,0,0,0,-0.200892857142857,-0.0706845238095238,-0.015625,-0.015625,-0.0587797619047619,0,-0.138392857142857,0,0,0,0,0,0,0,0,0,0,0.300403968253968,0.259657142857143,NA,NA,NA,-0.0407468253968254,NA,NA,NA,NA,1757,"middle","none","RHH","low"
"1691","Hunter Dozier",641531,"R",1,2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.67825981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.525217471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.109999947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.34452333722159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76284380813249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.5,NA,NA,NA,NA,75.5,0,0,0.476833333333333,0.4322,0.7,0,0.1667,0,"Hunter Dozier",0,-6.094869323,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1732,"late","short","RHH","low"
"1692","Tyler Danish",641501,"R",40.1,2022,0.4398,0.4051,0.006,NA,0.0813,0.0678,NA,NA,91.22200195,NA,NA,NA,90.87562145,87.05000305,80.91184896,NA,NA,84.38061025,NA,NA,-8.161199951,NA,NA,NA,-10.65409107,-0.657500029,5.690703668,NA,NA,-8.903163365,NA,NA,4.474200134,NA,NA,NA,-0.756239647,1.965000033,2.303222204,NA,NA,-0.446122461,NA,NA,-8.15638401354923,NA,-4.89163993835191,-6.76282576038428,-6.35779972567158,-7.70675436223407,NA,NA,NA,NA,-6.93225506665475,NA,NA,NA,NA,NA,NA,NA,1.22208661868797,NA,0.823261645652674,-0.0690408380944328,3.28057289067053,0.393186283720429,NA,NA,NA,NA,4.22862492062202,NA,NA,NA,NA,NA,NA,NA,100.8928571,102.0703704,76.342,90.95661157,-36.15,NA,NA,NA,NA,95.09457831,2,2,0.376686046511628,0.352773913043478,0.424929824561403,0.185,0.0694,7.140501496,"Tyler Danish",0.26446301837037,-1.9507124,1.493814178,-36.09749973,NA,-0.933264803,1.797526677,NA,0.0753,0.0629812156462862,0.00104166666666667,0.367789121109278,0.119729768383296,0.00275735294117647,0,0.0419170673076923,0.01171875,0.0417668269230769,0.00240384615384615,0,0,0,0,0,0,0,0,0,0.445700875253297,0,0,0,0,0,0,0,0,0.0271935096153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778127010756038,-0.0512624656462862,-0.326022294186201,-0.000353506787330317,0,0,-0.00104166666666667,0,0,-0.418507365637912,0,0,0,0,0,0,0,0,0,-0.01171875,-0.00240384615384615,-0.0419170673076923,-0.0417668269230769,0,0,0,0,-0.0271935096153846,0,0,0,0,0,0,0,0.354073040674603,0.347041666666667,NA,NA,NA,-0.00703137400793652,NA,NA,NA,NA,1388,"none","short","RHH","low"
"1693","Ashton Goudeau",623485,"R",20.1,2022,0.5493,NA,NA,0.28,0.1707,NA,NA,NA,92.38640587,NA,NA,NA,NA,NA,77.53142671,NA,NA,84.77968597,NA,NA,-4.355728298,NA,NA,NA,NA,NA,3.739714414,NA,NA,-7.114375114,NA,NA,9.44271821,NA,NA,NA,NA,NA,-5.71819022,NA,NA,5.492499828,NA,NA,-10.8108212288399,NA,-5.93880111112986,NA,NA,-7.50381907413875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03201394524886,NA,1.83249646963899,NA,NA,1.06128113279977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7734375,97.80952381,86.43106796,NA,NA,NA,NA,NA,NA,90.03512064,0,0,0.331691489361702,0.3685625,0.253033333333333,0.1702,0.1064,7.081978949,"Ashton Goudeau",0.26229551662963,0.139206793,NA,NA,-3.499457041,-0.270010927,NA,NA,0.5493,0.532200014500006,0.281368433667915,0,0.186431551832079,0,0,0.0633394383394383,0.168498168498168,0,0,0,0,0,0,0,0,0,0,0,0,0.101495726495726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12309211349264,-0.363701846001838,0,0,0,0,-0.179872707172189,0,0,0,0,0,0,0,0,0,0,0,0,-0.168498168498168,0,-0.0633394383394383,0,0,-0.101495726495726,0,0,0,0,0,0,0,0,0,0,0.333059953703704,0.239291666666667,NA,NA,NA,-0.093768287037037,NA,42,91.2333333333333,92.9,1217,"middle","none","none","none"
"1694","Justin Topa",623437,"R",7.1,2022,0.688,0.272,NA,NA,0.04,NA,NA,0.032,NA,NA,NA,NA,95.53604197,81.5411736,NA,NA,NA,86.35999756,NA,NA,NA,NA,NA,NA,-10.29616245,8.14941137,NA,NA,NA,-11.21200027,NA,NA,NA,NA,NA,NA,0.07872093,-0.508823507,NA,NA,NA,0.544000006,NA,NA,NA,NA,NA,-5.72927739706485,-7.41145525712351,-6.60694051973905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.882298230204809,3.95819212511734,0.0199908197138307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.84,NA,NA,85.89418605,119.0382353,NA,NA,NA,NA,95.4672,1,1,0.301205882352941,0.371269230769231,0.0735,0.1143,0.1143,4.909093037,"Justin Topa",0.18181826062963,-0.135719767,-3.317470761,NA,NA,-1.396995932,NA,NA,NA,0,0,0.688915643180349,0.0322619047619048,0.278822452057746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322619047619048,0,-0.688915643180349,-0.278822452057746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33597619047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,1749,"none","short","RHH","none"
"1695","Josh VanMeter",642165,"R",3,2022,1,NA,NA,NA,NA,NA,NA,NA,76.27742251,NA,NA,NA,NA,NA,NA,NA,50.16666667,NA,NA,NA,-3.762419424,NA,NA,NA,NA,NA,NA,NA,1.471666654,NA,NA,NA,6.727419453,NA,NA,NA,NA,NA,NA,NA,8.586666743,NA,NA,NA,NA,-7.12901921295599,NA,NA,NA,NA,NA,NA,-13.491335546297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51037400165086,NA,NA,NA,NA,NA,NA,2.71905666760712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.1,NA,NA,NA,NA,NA,NA,84.65555556,1,1,0.657111111111111,0.59995,0.820428571428572,0,0.0741,0,"Josh VanMeter",0,-14.65635171,NA,NA,NA,NA,NA,NA,0.8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.851387437594334,0,0,0,0.148612562405666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518054104261001,0,0,0,0,-0.148612562405666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333333333333333,0,0,0.66937037037037,0.641666666666667,NA,NA,NA,-0.0277037037037037,NA,NA,NA,NA,1536,"late","medium","RHH","low"
"1696","Chad Pinder",640461,"R",1,2022,1,NA,NA,NA,NA,NA,NA,NA,65.76538555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.316538297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.699230488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.76229981546184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06765841680668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.604714285714286,0.7414,0.263,0,0.2857,0,"Chad Pinder",0,-6.32611559,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519,"late","medium","RHH","low"
"1697","Cole Sulser",642121,"R",34,2022,0.496,0.1034,NA,0.0129,0.3877,NA,NA,0.0065,91.86580059,NA,NA,NA,NA,83.98750305,77.75,NA,NA,83.21875,NA,NA,-4.930195265,NA,NA,NA,NA,2.952343702,8.255000114,NA,NA,-8.830458577,NA,NA,10.44602584,NA,NA,NA,NA,4.198906422,-0.774999976,NA,NA,3.607875061,NA,NA,-8.74658530694363,NA,-4.60654859845075,NA,-7.28993590505771,-8.09109233625158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.04249966951568,NA,1.14119192608578,NA,3.77472689377978,-0.0354954273521624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.79708333,114.5625,98.64071661,NA,100.375,NA,NA,NA,NA,99.41331169,2,2,0.349205479452055,0.410755813953488,0.260983333333333,0.255,0.1074,10.05882353,"Cole Sulser",0.37254901962963,0.489628664,-2.598968707,NA,5.619287491,-2.452366749,NA,NA,0.496,0.496278646591851,0.0143300053197078,0,0.382545935230313,0.106845412858128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382545935230313,-0.496278646591851,0,-0.106845412858128,0,0,-0.0143300053197078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325930891330891,NA,NA,NA,NA,NA,NA,NA,NA,NA,1128,"none","short","none","none"
"1698","Keynan Middleton",641871,"R",17,2022,0.5062,0.3237,NA,NA,0.1701,NA,NA,NA,95.07438017,NA,NA,NA,NA,84.59743715,NA,NA,NA,87.24146103,NA,NA,-5.080743963,NA,NA,NA,NA,0.878333361,NA,NA,NA,-8.524877781,NA,NA,10.16900786,NA,NA,NA,NA,1.722820575,NA,NA,NA,3.93609768,NA,NA,NA,NA,-4.45302875505269,NA,-7.58466215346288,-6.59373552066283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76620656845866,NA,3.12996390259383,0.348010799929658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.7512195,NA,111.1471074,NA,103.3974359,NA,NA,NA,NA,107.7711297,3,3,0.357279411764706,0.376188679245283,0.290466666666667,0.2174,0.0435,7.941176471,"Keynan Middleton",0.294117647074074,-4.013721278,1.052341018,NA,NA,3.939560855,NA,NA,0.5042,0.516981386496126,0,0,0.143331504691546,0.339687108812328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143331504691546,-0.516981386496126,0,-0.339687108812328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330494312169312,NA,NA,NA,NA,NA,NA,NA,NA,NA,1461,"none","short","none","high"
"1699","Austin Wynns",642851,"R",2,2022,0.9615,NA,NA,NA,NA,NA,0.0385,NA,NA,NA,NA,NA,NA,57.75882497,NA,NA,41.95555623,NA,NA,NA,NA,NA,NA,NA,NA,-0.257058817,NA,NA,1.188888868,NA,NA,NA,NA,NA,NA,NA,NA,9.851764455,NA,NA,6.687777625,NA,NA,NA,NA,NA,NA,NA,-10.496271425006,NA,NA,NA,-17.6104275400874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25999280421432,NA,NA,NA,0.453670392051637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,73.21666667,0,0,0.3122,0.343166666666667,0.26575,0,0.1,0,"Austin Wynns",0,-5.251840115,NA,NA,NA,NA,NA,-2.731589973,NA,0,0,0,0,0.60625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60625,0,0,0,0,0,0,0,0,0,0,0,-0.39375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1638,"late","short","none","low"
"1700","Adam Cimber",643256,"R",70.2,2022,0.6462,0.3538,NA,NA,NA,NA,NA,0.0048,86.45205479,NA,NA,NA,86.48161542,77.84715341,NA,NA,NA,NA,NA,NA,-7.31268461,NA,NA,NA,-8.248774572,2.900731694,NA,NA,NA,NA,NA,NA,1.740986362,NA,NA,NA,-6.035709504,3.337642184,NA,NA,NA,NA,NA,NA,NA,NA,-2.15998364486123,-4.46050478569066,-3.34005894358779,NA,NA,NA,NA,-0.646305523145778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.90630205025719,2.94409339372124,5.40339060641223,NA,NA,NA,NA,4.36393857364995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.669589,102.3090323,101.3298103,NA,NA,NA,NA,105.2778206,3,3,0.299815972222222,0.306265895953757,0.290113043478261,0.198,0.0444,7.386799099,"Adam Cimber",0.273585151814815,0.404857563,-0.264952306,NA,NA,NA,NA,NA,0.3496,0.336915843368143,0,0.305653176764041,0,0.355575692298242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185528756957328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.336915843368143,-0.305653176764041,-0.355575692298242,0,0,0,0,0,0,0,0,0,-0.00185528756957328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282564254792826,NA,NA,NA,NA,NA,NA,18,86.1,87.9666666666667,1237,"none","short","none","high"
"1701","Frank Schwindel",643524,"R",3,2022,0.6429,NA,NA,0.3571,NA,NA,NA,NA,60.29166667,NA,NA,NA,NA,NA,NA,NA,38.55625153,NA,NA,54.25,-6.546666463,NA,NA,NA,NA,NA,NA,NA,-0.364374995,NA,NA,-1.075000048,8.654583613,NA,NA,NA,NA,NA,NA,NA,7.091249943,NA,NA,2.25999999,NA,-9.93650935149777,NA,NA,NA,NA,NA,NA,-21.1384787051259,NA,NA,NA,NA,NA,NA,NA,-13.2098361511504,NA,NA,0.0943064179746444,NA,NA,NA,NA,NA,NA,0.78231694787128,NA,NA,NA,NA,NA,NA,NA,0.0178795937016518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.492555555555556,0.464777777777778,0.520333333333333,0,0.0556,0,"Frank Schwindel",0,-19.30466581,NA,NA,-2.447133263,NA,NA,NA,0.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602857142857143,0,0,0,0.37047619047619,0,0,0,0.0266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.602857142857143,0,0,0,-0.0266666666666667,-0.37047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481241666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,"late","short","none","low"
"1702","Kevin Herget",643361,"R",7,2022,0.3243,0.3063,NA,NA,0.3694,NA,NA,NA,91.97500271,83.69393643,NA,NA,NA,NA,82,NA,NA,83.48536347,NA,NA,-4.911111196,0.331515139,NA,NA,NA,NA,2.950000048,NA,NA,-9.909024122,NA,NA,10.60805596,2.013939366,NA,NA,NA,NA,-4.71999979,NA,NA,7.629512136,NA,NA,NA,NA,-5.23514633363774,NA,NA,-6.82391523811848,NA,-7.77921031358098,NA,NA,-7.71898369884432,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45579553348561,NA,NA,0.520513914223299,NA,3.25123825331891,NA,NA,3.51139838575585,NA,NA,NA,NA,NA,NA,NA,76.05853659,146.9,102.1111111,NA,NA,NA,89.69393939,NA,NA,89.2,2,2,0.268333333333333,0.32225,0.206714285714286,0.1333,0,5.142857143,"Kevin Herget",0.190476190481481,-0.436280544,-3.487353115,NA,NA,1.038460979,NA,NA,0.3243,0.329424681598595,0,0,0.411901624945103,0,0.23645147123408,0.108108108108108,0.108108108108108,0,0,0.0666666666666667,0.133333333333333,0,0.0990990990990991,0.1,0,0,0,0,0.0222222222222222,0,0,0,0,0,0,0,0,0.018018018018018,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.303793516836995,-0.221316573490487,0,0,-0.137352372134981,0,0,0,0,-0.00420420420420421,0,0,0,0,0,0,0,0,-0.0324324324324324,0.0252252252252252,0,-0.00810810810810812,0,0,0,0,0,0.0153153153153153,0,0,0,0,0,0,0,0.233687830687831,0.277888888888889,0.497,NA,NA,0.0442010582010582,0.219111111111111,72,89.4333333333333,91.0333333333333,1756,"none","none","none","low"
